antenna,start_gpstime,stop_gpstime,status
HH189,1286124198,,digital_ok
HH190,1286124198,,digital_ok
HH191,1283715738,1286124198.0,RF_ok
HH191,1286124198,,digital_ok
HH4,1286124198,1286206998.0,digital_ok
HH5,1286206998,,digital_ok
HH16,1286124198,1286206998.0,digital_ok
HH150,1286124198,1286206998.0,digital_ok
HH168,1286124198,1286206998.0,digital_ok
HH148,1286124198,1286642598.0,digital_ok
HH0,1285515738,1298742198.0,digital_maintenance
HH1,1285515738,1298742198.0,digital_maintenance
HH25,1285515738,1298742198.0,digital_maintenance
HH26,1285515738,1298742198.0,digital_maintenance
HH39,1285515738,1298742198.0,digital_maintenance
HH81,1284853338,1299519798.0,RF_maintenance
HH94,1285515738,1299526998.0,digital_ok
HH123,1286041398,1299526998.0,digital_ok
HH143,1285515738,1299526998.0,digital_ok
HH166,1286041398,1299526998.0,digital_ok
HH187,1285515738,1299526998.0,digital_ok
HH127,1285515738,1300214598.0,digital_ok
HH130,1285515738,1300214598.0,digital_ok
HH144,1285515738,1300214598.0,digital_ok
HH51,1285947738,1336315398.0,RF_maintenance
HH52,1286041398,1336315398.0,digital_ok
HH57,1284925338,1336315398.0,RF_ok
HH122,1285515738,1336315398.0,digital_maintenance
HH162,1286041398,1336315398.0,digital_maintenance
HH4,1286206998,1336322598.0,RF_maintenance
HH87,1285515738,1337377398.0,digital_ok
HH120,1285515738,1337377398.0,digital_ok
HH3,1286206998,1338666918.0,digital_ok
HH67,1286041398,1338828198.0,digital_ok
HH45,1285515738,1350830538.0,RF_maintenance
HH15,1286124198,1286206998.0,digital_ok
HH147,1286206998,,digital_ok
HH150,1286206998,,RF_maintenance
HH168,1286206998,,RF_maintenance
HH148,1286642598,,RF_maintenance
HH1,1298742198,,RF_maintenance
HH11,1285515738,1298742198.0,digital_maintenance
HH11,1298742198,,RF_maintenance
HH13,1285515738,1298742198.0,digital_maintenance
HH13,1298742198,,RF_maintenance
HH14,1285515738,1298742198.0,digital_maintenance
HH14,1298742198,,RF_maintenance
HH25,1298742198,,RF_maintenance
HH26,1298742198,,RF_maintenance
HH39,1298742198,,RF_maintenance
HH15,1286206998,1299519798.0,RF_maintenance
HH15,1299519798,,digital_ok
HH81,1299519798,,digital_ok
HH138,1299519798,,digital_ok
HH18,1286206998,1299526998.0,digital_ok
HH94,1299526998,,RF_maintenance
HH98,1299526998,,digital_maintenance
HH100,1299526998,,RF_maintenance
HH119,1284234138,1299526998.0,digital_ok
HH119,1299526998,,RF_maintenance
HH125,1299526998,,RF_maintenance
HH156,1285515738,1299526998.0,digital_ok
HH156,1299526998,,RF_maintenance
HH157,1285515738,1299526998.0,digital_ok
HH157,1299526998,,RF_maintenance
HH158,1299526998,,RF_maintenance
HH166,1299526998,,RF_maintenance
HH2,1299606198,1299609798.0,dish_ok
HH2,1299609798,,RF_maintenance
HH0,1298742198,1299634998.0,RF_maintenance
HH0,1299634998,1299645798.0,dish_ok
HH0,1299645798,,RF_maintenance
HH16,1286206998,1300214598.0,RF_maintenance
HH16,1300214598,,digital_ok
HH127,1300214598,,RF_maintenance
HH130,1300214598,,digital_maintenance
HH200,1322347398,,RF_maintenance
HH201,1322347398,,RF_ok
HH202,1214481618,1322347398.0,not_connected
HH202,1322347398,,RF_ok
HH203,1322347398,,RF_maintenance
HH204,1322347398,,RF_maintenance
HH205,1322347398,,RF_ok
HH206,1214481618,1322347398.0,not_connected
HH206,1322347398,,RF_ok
HH207,1322347398,,RF_ok
HH208,1214481618,1322347398.0,not_connected
HH208,1322347398,,dish_maintenance
HH209,1322347398,,dish_maintenance
HH210,1322347398,,dish_maintenance
HH211,1322347398,,RF_ok
HH219,1322347398,,RF_ok
HH220,1214481618,1322347398.0,not_connected
HH220,1322347398,,RF_ok
HH221,1322347398,,RF_ok
HH222,1322347398,,RF_ok
HH223,1322347398,,RF_ok
HH224,1214481618,1322347398.0,not_connected
HH224,1322347398,,RF_ok
HH225,1322347398,,RF_ok
HH226,1322347398,,RF_ok
HH227,1322347398,,RF_ok
HH228,1214481618,1322347398.0,not_connected
HH228,1322347398,,RF_maintenance
HH229,1322347398,,RF_maintenance
HH237,1322347398,,RF_ok
HH238,1322347398,,RF_ok
HH239,1322347398,,RF_ok
HH240,1214481618,1322347398.0,not_connected
HH240,1322347398,,RF_maintenance
HH241,1322347398,,RF_ok
HH242,1322347398,,RF_ok
HH243,1322347398,,RF_ok
HH244,1322347398,,RF_maintenance
HH245,1322347398,,RF_ok
HH246,1214481618,1322347398.0,not_connected
HH246,1322347398,,RF_maintenance
HH261,1322347398,,RF_ok
HH262,1322347398,,dish_maintenance
HH7,1297557798,1336315398.0,dish_ok
HH7,1336315398,,digital_ok
HH8,1297557798,1336315398.0,dish_ok
HH8,1336315398,,RF_maintenance
HH9,1297557798,1336315398.0,dish_ok
HH9,1336315398,,digital_ok
HH10,1297557798,1336315398.0,dish_ok
HH10,1336315398,,digital_ok
HH20,1297557798,1336315398.0,dish_ok
HH20,1336315398,,digital_ok
HH21,1297557798,1336315398.0,dish_ok
HH21,1336315398,,digital_ok
HH31,1297557798,1336315398.0,dish_ok
HH31,1336315398,,digital_ok
HH32,1297557798,1336315398.0,dish_ok
HH32,1336315398,,RF_maintenance
HH33,1297557798,1336315398.0,dish_ok
HH33,1336315398,,RF_maintenance
HH36,1336315398,,RF_maintenance
HH37,1336315398,,digital_ok
HH42,1336315398,,digital_ok
HH51,1336315398,,digital_ok
HH52,1336315398,,RF_maintenance
HH54,1336315398,,digital_ok
HH55,1336315398,,digital_ok
HH57,1336315398,,digital_ok
HH65,1336315398,,digital_ok
HH70,1336315398,,RF_maintenance
HH71,1336315398,,digital_ok
HH72,1336315398,,digital_ok
HH84,1285018938,1336315398.0,RF_maintenance
HH85,1269200538,1336315398.0,digital_ok
HH85,1336315398,,RF_maintenance
HH102,1336315398,,RF_maintenance
HH123,1299526998,1336315398.0,RF_maintenance
HH143,1299526998,1336315398.0,RF_maintenance
HH143,1336315398,,digital_ok
HH18,1299526998,1336322598.0,RF_maintenance
HH19,1297557798,1336851798.0,dish_ok
HH84,1336315398,1337377398.0,digital_ok
HH101,1336315398,1337377398.0,digital_ok
HH122,1336315398,1337377398.0,digital_ok
HH123,1336315398,1337380998.0,digital_ok
HH121,1336315398,1338666918.0,digital_ok
HH73,1300214598,1350830538.0,RF_maintenance
HH144,1300214598,1336315398.0,RF_maintenance
HH144,1336315398,,digital_ok
HH146,1264236138,1336315398.0,RF_maintenance
HH146,1336315398,,digital_ok
HH162,1336315398,,digital_ok
HH184,1284853338,1336315398.0,RF_maintenance
HH184,1336315398,,digital_ok
HH187,1299526998,1336315398.0,RF_maintenance
HH187,1336315398,,digital_ok
HH30,1336322598,,digital_ok
HH19,1336851798,,digital_ok
HH142,1336851798,,digital_ok
HH161,1336851798,,digital_ok
HH87,1337377398,,RF_maintenance
HH104,1337377398,,RF_maintenance
HH120,1337377398,,RF_maintenance
HB320,1338241398,,dish_maintenance
HB322,1338241398,,RF_maintenance
HA325,1338241398,,dish_ok
HB329,1338241398,,dish_maintenance
HB333,1338241398,,dish_maintenance
HH84,1337377398,1338388998.0,RF_maintenance
HH84,1338388998,,digital_ok
HH101,1337377398,1338388998.0,RF_maintenance
HH101,1338388998,,digital_ok
HH103,1337380998,1338388998.0,RF_maintenance
HH103,1338388998,,digital_ok
HH122,1337377398,1338388998.0,RF_maintenance
HH122,1338388998,,digital_ok
HH123,1337380998,1338388998.0,RF_maintenance
HH123,1338388998,,digital_ok
HH3,1338666918,,RF_maintenance
HH4,1336322598,1338666918.0,digital_ok
HH18,1336322598,1338666918.0,digital_ok
HH28,1336852218,1338666918.0,digital_ok
HH28,1338666918,,RF_maintenance
HH4,1338666918,1338669798.0,digital_ok
HH18,1338666918,1338669798.0,digital_ok
HH121,1338666918,1338669798.0,digital_ok
HH4,1338669798,1338673398.0,digital_ok
HH18,1338669798,1338673398.0,digital_ok
HH121,1338669798,1338673398.0,digital_ok
HH4,1338673398,1338676998.0,digital_ok
HH18,1338673398,1338676998.0,digital_ok
HH121,1338673398,1338676998.0,digital_ok
HH4,1338676998,1338677838.0,digital_ok
HH18,1338676998,1338677838.0,digital_ok
HH121,1338676998,1338677838.0,digital_ok
HH4,1338677838,1338678558.0,digital_ok
HH4,1338678558,,RF_maintenance
HH18,1338677838,1338678558.0,digital_ok
HH18,1338678558,,RF_maintenance
HH121,1338677838,1338678558.0,digital_ok
HH67,1338828198,,RF_maintenance
HH121,1338678558,1350830538.0,RF_maintenance
HH45,1350830538,1350834138.0,digital_ok
HH73,1350830538,1350834138.0,digital_ok
HH121,1350830538,1350834138.0,digital_ok
HH45,1350834138,1350837738.0,digital_ok
HH73,1350834138,1350837738.0,digital_ok
HH121,1350834138,1350837738.0,digital_ok
HH45,1350837738,1350841338.0,digital_ok
HH73,1350837738,1350841338.0,digital_ok
HH121,1350837738,1350841338.0,digital_ok
HH45,1350841338,1350844938.0,digital_ok
HH73,1350841338,1350844938.0,digital_ok
HH121,1350841338,1350844938.0,digital_ok
HH45,1350844938,1350848538.0,digital_ok
HH73,1350844938,1350848538.0,digital_ok
HH121,1350844938,1350848538.0,digital_ok
HH45,1350848538,1350852138.0,digital_ok
HH73,1350848538,1350852138.0,digital_ok
HH121,1350848538,1350852138.0,digital_ok
HH45,1350852138,1350855738.0,digital_ok
HH73,1350852138,1350855738.0,digital_ok
HH121,1350852138,1350855738.0,digital_ok
HH45,1350855738,1350859338.0,digital_ok
HH73,1350855738,1350859338.0,digital_ok
HH121,1350855738,1350859338.0,digital_ok
HH45,1350859338,1350862938.0,digital_ok
HH73,1350859338,1350862938.0,digital_ok
HH121,1350859338,1350862938.0,digital_ok
HH45,1350862938,1350866538.0,digital_ok
HH73,1350862938,1350866538.0,digital_ok
HH121,1350862938,1350866538.0,digital_ok
HH45,1350866538,1350870138.0,digital_ok
HH73,1350866538,1350870138.0,digital_ok
HH121,1350866538,1350870138.0,digital_ok
HH45,1350870138,1350873738.0,digital_ok
HH73,1350870138,1350873738.0,digital_ok
HH121,1350870138,1350873738.0,digital_ok
HH45,1350873738,1350877338.0,digital_ok
HH73,1350873738,1350877338.0,digital_ok
HH121,1350873738,1350877338.0,digital_ok
HH45,1350877338,1350880938.0,digital_ok
HH73,1350877338,1350880938.0,digital_ok
HH121,1350877338,1350880938.0,digital_ok
HH45,1350880938,1350884538.0,digital_ok
HH73,1350880938,1350884538.0,digital_ok
HH121,1350880938,1350884538.0,digital_ok
HH45,1350884538,1350888138.0,digital_ok
HH45,1350888138,,digital_ok
HH73,1350884538,1350888138.0,digital_ok
HH73,1350888138,,digital_ok
HH121,1350884538,1350888138.0,digital_ok
HH121,1350888138,,digital_ok
